Number of Followers,Number of Comments,Number of Retweets,Number of Likes,flair_sentiment_score,vader_score,finbert_score,flair_score,"('Adj Close', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('date', '')"
57305.35555555556,35.888888888888886,59.977777777777774,569.2666666666667,0.9318363636363635,0.21262444444444434,0.0070261264545454505,-0.9387551724137931,130.26483154296875,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300.0,2021-06-18
80724.6052631579,30.973684210526315,34.73684210526316,442.2894736842105,0.9182447368421055,0.20225526315789477,-0.05038280550000001,-0.9080695652173915,132.10208129882812,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300.0,2021-06-21
107375.65384615384,24.5,40.61538461538461,473.8076923076923,0.9087124999999999,0.18820384615384617,0.058510296041666666,-0.9532307692307693,133.77955627441406,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600.0,2021-06-22
82451.73913043478,24.231884057971016,38.2463768115942,460.81159420289856,0.9313161764705883,0.2565623188405797,0.021995410323529415,-0.9512028571428571,133.49998474121094,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200.0,2021-06-23
91262.61403508772,40.03508771929825,34.92982456140351,503.1929824561403,0.8825381818181822,0.31036842105263157,0.057830624163636365,-0.8937457142857143,133.21041870117188,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000.0,2021-06-24
112267.54545454546,37.78181818181818,51.14545454545455,704.4363636363636,0.8970418181818184,0.32422181818181817,0.0018941527272727293,-0.9008457142857141,132.91087341308594,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700.0,2021-06-25
67154.25,25.383333333333333,43.6,518.8,0.8974732142857146,0.10277166666666669,-0.018925081392857146,-0.9115125,134.578369140625,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300.0,2021-06-28
83498.24390243902,33.19512195121951,54.829268292682926,582.8536585365854,0.9326875000000001,0.3445634146341463,-0.020692718025,-0.9124391304347826,136.1260528564453,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100.0,2021-06-29
74861.5,33.015625,43.46875,501.46875,0.8910483333333334,0.21596875,0.04257556895,-0.91331875,136.75511169433594,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400.0,2021-06-30
68085.5925925926,29.0,50.48148148148148,516.4629629629629,0.9037714285714286,0.2984296296296296,0.058615870612244894,-0.9061259259259258,137.0646514892578,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800.0,2021-07-01
72139.32926829268,40.073170731707314,46.74390243902439,595.7682926829268,0.9460125000000005,0.10266951219512198,0.0966570444375,-0.9613564102564104,139.75062561035156,139.9600067138672,140.0,137.75,137.89999389648438,78852600.0,2021-07-02
97084.7205882353,33.529411764705884,41.205882352941174,455.8235294117647,0.9216714285714287,0.17300735294117653,-0.04033294273015872,-0.9496666666666668,141.8075408935547,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800.0,2021-07-06
75981.66666666667,29.666666666666668,44.733333333333334,513.7555555555556,0.9305953488372094,0.1925933333333333,0.07798844297674418,-0.9374519999999998,144.35372924804688,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600.0,2021-07-07
117171.86764705883,43.19117647058823,70.94117647058823,725.0,0.9137014925373134,0.19689117647058815,0.005765394507462681,-0.9191225,143.0257110595703,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500.0,2021-07-08
129366.75471698113,27.11320754716981,31.754716981132077,377.6981132075472,0.8860211538461541,0.26934339622641507,0.0557861081923077,-0.8930869565217392,144.89291381835938,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800.0,2021-07-09
73470.2258064516,27.532258064516128,49.983870967741936,541.0322580645161,0.9062629032258067,0.12865806451612902,0.0037447185322580655,-0.9350718749999999,144.28382873535156,144.5,146.32000732421875,144.0,146.2100067138672,76299700.0,2021-07-12
110414.01960784313,23.274509803921568,38.35294117647059,502.6470588235294,0.9333897959183672,0.11661960784313727,0.10778399024489795,-0.9440607142857143,145.422119140625,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100.0,2021-07-13
128522.86885245901,36.63934426229508,67.95081967213115,527.8196721311475,0.8881909090909088,0.09706557377049181,0.057414589127272736,-0.8921575757575759,148.92686462402344,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800.0,2021-07-14
76617.95918367348,29.020408163265305,46.55102040816327,365.2040816326531,0.9037772727272727,0.08291020408163266,0.0027735104772727208,-0.9270653846153848,148.25787353515625,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300.0,2021-07-15
50095.57142857143,33.02857142857143,52.34285714285714,565.4857142857143,0.8927400000000002,0.25046285714285715,0.015853537828571428,-0.894630434782609,146.17098999023438,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400.0,2021-07-16
56455.02272727273,31.704545454545453,31.204545454545453,477.79545454545456,0.9433761904761904,0.20892045454545452,0.03420217121428572,-0.946828,142.2368927001953,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600.0,2021-07-19
114072.64705882352,28.441176470588236,49.294117647058826,541.1176470588235,0.9282176470588236,0.1741882352941177,-0.007353120000000004,-0.9302052631578949,145.9313507080078,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000.0,2021-07-20
101801.20338983051,32.42372881355932,41.05084745762712,472.2881355932203,0.923894642857143,0.25573220338983055,-0.02481958058928571,-0.9511434782608698,145.18247985839844,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500.0,2021-07-21
81709.78787878787,27.03030303030303,53.36363636363637,427.6666666666667,0.9077862068965518,0.2741454545454545,0.06108519131034484,-0.9000636363636364,146.58038330078125,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200.0,2021-07-22
68709.79629629629,31.0,56.111111111111114,578.2037037037037,0.8901836734693879,0.24879259259259265,0.06620162114285714,-0.9318869565217393,148.33775329589844,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400.0,2021-07-23
176352.24489795917,31.156462585034014,60.17006802721088,629.5578231292517,0.8898965277777777,0.227378231292517,0.05817432371527778,-0.9050525641025644,148.76712036132812,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100.0,2021-07-26
218190.68595041323,39.83471074380165,50.87603305785124,551.1570247933885,0.9021054054054057,0.20643719008264458,0.0754572486036036,-0.9071581081081079,146.55043029785156,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600.0,2021-07-27
175996.4107142857,55.410714285714285,53.285714285714285,773.5714285714286,0.9110865384615383,0.12739642857142855,0.01621103401923077,-0.9115125000000001,144.7631072998047,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200.0,2021-07-28
170190.18823529413,37.423529411764704,72.10588235294118,605.2705882352941,0.8986432098765433,0.24926352941176474,-0.011022312395061728,-0.9131822222222221,145.422119140625,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500.0,2021-07-29
69926.35294117648,26.470588235294116,38.85294117647059,422.8382352941176,0.9061476923076923,0.07017794117647057,-0.03592947126153846,-0.9326524999999997,145.64178466796875,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70382000.0,2021-07-30
65421.23529411765,30.955882352941178,33.73529411764706,457.3529411764706,0.9115691176470586,0.301785294117647,0.07969463483823531,-0.9290657142857145,145.30230712890625,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000.0,2021-08-02
106329.42105263157,94.65789473684211,50.13157894736842,523.421052631579,0.9034171428571428,0.15891842105263163,0.07900929022857144,-0.8701300000000002,147.13954162597656,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600.0,2021-08-03
87505.21276595745,31.680851063829788,47.744680851063826,493.4255319148936,0.9253608695652175,0.2619978723404255,0.03034050826086956,-0.9238695652173913,146.73016357421875,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300.0,2021-08-04
77952.27118644067,80.33898305084746,92.61016949152543,937.0338983050848,0.8853431034482758,0.15671864406779662,0.012074037862068966,-0.9003594594594596,146.83999633789062,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700.0,2021-08-05
71412.58064516129,38.74193548387097,42.53225806451613,554.4677419354839,0.8890622950819673,0.31678709677419353,0.017993427688524587,-0.8977948717948718,146.13999938964844,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54067400.0,2021-08-06
68033.41025641025,25.76923076923077,38.51282051282051,499.12820512820514,0.8759333333333336,0.26765641025641024,0.043896769846153844,-0.9077125,146.08999633789062,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700.0,2021-08-09
71785.43181818182,29.704545454545453,47.20454545454545,513.4772727272727,0.9031372093023257,0.23401363636363637,-0.01943365088372093,-0.9078458333333335,145.60000610351562,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100.0,2021-08-10
91519.7,28.2,32.233333333333334,403.73333333333335,0.9048107142857142,0.17681,0.09618003239285715,-0.8931421052631577,145.86000061035156,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500.0,2021-08-11
136698.37931034484,37.53448275862069,97.98275862068965,624.051724137931,0.9074622641509431,0.20422586206896548,0.062115366735849054,-0.9470884615384616,148.88999938964844,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600.0,2021-08-12
100331.70212765958,36.46808510638298,75.48936170212765,671.7234042553191,0.8801727272727273,0.3451212765957447,0.08212291788636364,-0.8492619047619049,149.10000610351562,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59318800.0,2021-08-13
73953.14285714286,31.571428571428573,47.324675324675326,477.5844155844156,0.89718,0.11093766233766233,-0.03767518681333334,-0.8897392156862743,151.1199951171875,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000.0,2021-08-16
63854.279411764706,29.470588235294116,39.14705882352941,415.05882352941177,0.8949246153846152,0.1462823529411765,-0.04361314683076923,-0.9087152173913043,150.19000244140625,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700.0,2021-08-17
47979.73684210526,44.228070175438596,72.82456140350877,1153.0701754385964,0.9103396226415094,0.3615894736842105,0.0010555622830188678,-0.9008586206896553,146.36000061035156,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000.0,2021-08-18
83237.77358490566,35.75471698113208,49.0,536.2452830188679,0.9094,0.07982075471698112,-0.09351080884615383,-0.9379935483870968,146.6999969482422,146.6999969482422,148.0,144.5,145.02999877929688,86960300.0,2021-08-19
82383.21495327103,48.02803738317757,48.00934579439252,607.7757009345794,0.9165200000000006,0.18111775700934582,0.02773282527,-0.9170870967741934,148.19000244140625,148.19000244140625,148.5,146.77999877929688,147.44000244140625,59947400.0,2021-08-20
49324.70175438596,36.96491228070175,59.70175438596491,725.5964912280701,0.8988981481481483,0.3256561403508772,0.06121087074074075,-0.8871214285714285,149.7100067138672,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800.0,2021-08-23
35686.51515151515,34.121212121212125,54.36363636363637,600.4848484848485,0.9331937499999999,0.2626272727272727,0.02054513246875,-0.9323999999999998,149.6199951171875,149.6199951171875,150.86000061035156,149.14999389648438,149.4499969482422,48606400.0,2021-08-24
60301.242424242424,36.42424242424242,83.87878787878788,919.7575757575758,0.9471242424242426,0.1607909090909091,-0.007707826999999999,-0.9533809523809524,148.36000061035156,148.36000061035156,150.32000732421875,147.8000030517578,149.80999755859375,58991300.0,2021-08-25
101601.4375,46.4375,78.9375,580.59375,0.9614518518518518,0.11101875,0.011841780629629628,-0.9690882352941176,147.5399932861328,147.5399932861328,149.1199951171875,147.50999450683594,148.35000610351562,48597200.0,2021-08-26
62353.1914893617,52.46808510638298,66.61702127659575,591.8510638297872,0.8898510638297873,0.12832127659574466,3.0080063829788677e-05,-0.8742411764705883,148.60000610351562,148.60000610351562,148.75,146.8300018310547,147.47999572753906,55721500.0,2021-08-27
80583.05357142857,31.089285714285715,48.017857142857146,573.8571428571429,0.8917928571428575,0.2059553571428572,0.010676035928571427,-0.8702499999999999,153.1199951171875,153.1199951171875,153.49000549316406,148.61000061035156,149.0,90956700.0,2021-08-30
103335.075,29.225,51.9,453.125,0.9236410256410256,0.16932499999999998,0.05337585853846154,-0.9292923076923076,151.8300018310547,151.8300018310547,152.8000030517578,151.2899932861328,152.66000366210938,86453100.0,2021-08-31
45363.260869565216,35.52173913043478,65.0,623.1739130434783,0.9316000000000001,0.11578695652173918,-0.015620101761904764,-0.9321827586206898,152.50999450683594,152.50999450683594,154.97999572753906,152.33999633789062,152.8300018310547,80313700.0,2021-09-01
92811.21428571429,70.88095238095238,257.04761904761904,1353.4761904761904,0.9082849999999997,0.18873095238095242,-0.0691646561,-0.908816,153.64999389648438,153.64999389648438,154.72000122070312,152.39999389648438,153.8699951171875,71115500.0,2021-09-02
90061.58181818182,37.054545454545455,62.03636363636364,549.4,0.9410924528301889,0.10505454545454548,-0.04513811222641508,-0.9425609756097564,154.3000030517578,154.3000030517578,154.6300048828125,153.08999633789062,153.75999450683594,57808700.0,2021-09-03
89887.1282051282,27.333333333333332,55.666666666666664,517.1025641025641,0.9293243243243243,0.1986153846153846,-0.018708952378378378,-0.9478840000000003,156.69000244140625,156.69000244140625,157.25999450683594,154.38999938964844,154.97000122070312,82278300.0,2021-09-07
62654.78571428572,37.19642857142857,52.142857142857146,544.5357142857143,0.9162381818181817,0.11711964285714285,0.0687030066,-0.9297212121212122,155.11000061035156,155.11000061035156,157.0399932861328,153.97999572753906,156.97999572753906,74420200.0,2021-09-08
117233.66666666667,31.0,46.355555555555554,571.5333333333333,0.9278818181818181,0.15668,0.0075222254090909066,-0.9210448275862068,154.07000732421875,154.07000732421875,156.11000061035156,153.9499969482422,155.49000549316406,57305700.0,2021-09-09
72108.06451612903,26.983870967741936,33.46774193548387,415.14516129032256,0.9090440677966102,0.2859951612903225,-0.03755450400000001,-0.910630303030303,148.97000122070312,148.97000122070312,155.47999572753906,148.6999969482422,155.0,140646400.0,2021-09-10
85663.82,57.52,41.48,507.42,0.890926530612245,0.084076,-0.0328550156122449,-0.9113260869565218,149.5500030517578,149.5500030517578,151.4199981689453,148.75,150.6300048828125,102404300.0,2021-09-13
76800.82222222222,37.06666666666667,44.022222222222226,554.0,0.939492857142857,0.3324133333333334,-0.033509239547619044,-0.9562333333333333,148.1199951171875,148.1199951171875,151.07000732421875,146.91000366210938,150.35000610351562,109296300.0,2021-09-14
127297.68292682926,35.21951219512195,57.53658536585366,557.5365853658536,0.9147031250000002,0.21047560975609753,0.06408903837499999,-0.9295214285714285,149.02999877929688,149.02999877929688,149.44000244140625,146.3699951171875,148.55999755859375,83281300.0,2021-09-15
83747.17142857143,45.94285714285714,55.22857142857143,495.1142857142857,0.9017176470588236,0.3157942857142857,-0.027104951000000002,-0.9198333333333333,148.7899932861328,148.7899932861328,148.97000122070312,147.22000122070312,148.44000244140625,68034100.0,2021-09-16
74491.0,37.275,38.225,530.2,0.9043052631578948,0.2423775,0.0015350893684210507,-0.9102368421052631,146.05999755859375,146.05999755859375,148.82000732421875,145.75999450683594,148.82000732421875,129868800.0,2021-09-17
63817.880952380954,28.428571428571427,48.785714285714285,473.7142857142857,0.9346350000000001,0.20505238095238099,-0.005996035050000001,-0.9582600000000002,142.94000244140625,142.94000244140625,144.83999633789062,141.27000427246094,143.8000030517578,123478900.0,2021-09-20
77504.78787878787,31.848484848484848,34.03030303030303,377.6969696969697,0.8154566666666668,0.14152121212121213,0.0,-0.8477722222222224,143.42999267578125,143.42999267578125,144.60000610351562,142.77999877929688,143.92999267578125,75834000.0,2021-09-21
95812.55263157895,31.842105263157894,69.6842105263158,676.4473684210526,0.9136861111111111,0.14233947368421054,-0.0005733950277777782,-0.9319944444444445,145.85000610351562,145.85000610351562,146.42999267578125,143.6999969482422,144.4499969482422,76404300.0,2021-09-22
68261.40425531915,34.638297872340424,65.80851063829788,1223.2553191489362,0.8879869565217393,0.21707234042553186,0.14452466432608696,-0.9121,146.8300018310547,146.8300018310547,147.0800018310547,145.63999938964844,146.64999389648438,64838200.0,2021-09-23
75069.828125,33.90625,44.703125,553.875,0.8999483870967745,0.18815468750000003,0.13079973667741934,-0.910760606060606,146.9199981689453,146.9199981689453,147.47000122070312,145.55999755859375,145.66000366210938,53477900.0,2021-09-24
68943.57534246576,23.561643835616437,43.082191780821915,492.2328767123288,0.913915714285714,0.19825479452054798,0.01966143507142857,-0.9103883720930234,145.3699951171875,145.3699951171875,145.9600067138672,143.82000732421875,145.47000122070312,74150700.0,2021-09-27
89995.54237288136,29.406779661016948,48.79661016949152,551.1016949152543,0.8825660714285716,0.20512711864406774,-0.030952756964285708,-0.8657529411764708,141.91000366210938,141.91000366210938,144.75,141.69000244140625,143.25,108972300.0,2021-09-28
59542.8813559322,53.355932203389834,49.559322033898304,546.5084745762712,0.9546839285714286,0.16067796610169494,-0.06484499842857143,-0.9568369565217391,142.8300018310547,142.8300018310547,144.4499969482422,142.02999877929688,142.47000122070312,74602000.0,2021-09-29
109886.90909090909,56.38181818181818,60.74545454545454,652.4181818181818,0.9171672727272727,0.24366727272727273,0.031000807600000003,-0.93715,141.5,141.5,144.3800048828125,141.27999877929688,143.66000366210938,88934200.0,2021-09-30
